Unnamed: 0,temperature,humidity,wind speed,precipitation (%),cloud cover,atmospheric pressure,uv index,season,visibility (km),location,weather type
3728,-1.0,93,18.5,77.0,overcast,980.07,0,Winter,1.5,inland,3
2536,2.0,73,7.5,65.0,partly cloudy,993.68,0,Winter,2.0,mountain,3
12452,34.0,65,7.0,3.0,partly cloudy,1011.23,10,Summer,9.0,mountain,2
12490,43.0,28,2.0,0.0,clear,1027.55,7,Spring,8.0,inland,2
11412,30.0,52,1.0,19.0,clear,1016.32,10,Summer,5.0,inland,2
6482,-5.0,70,1.5,59.0,partly cloudy,992.91,0,Winter,1.5,inland,3
1530,23.0,75,16.5,86.0,overcast,1017.64,2,Winter,1.5,inland,1
8640,44.0,72,20.5,70.0,overcast,1013.15,8,Winter,10.0,mountain,0
5642,13.0,61,13.0,18.0,partly cloudy,1018.6,2,Spring,7.5,inland,0
4235,23.0,36,5.5,3.0,clear,1027.64,5,Autumn,9.5,mountain,2
4161,34.0,66,12.0,61.0,overcast,996.51,3,Spring,2.0,coastal,1
3139,1.0,40,13.5,68.0,cloudy,1035.1,0,Summer,10.5,coastal,1
4777,-7.0,98,20.0,52.0,overcast,996.27,1,Winter,4.0,inland,3
8320,-9.0,73,0.5,75.0,overcast,997.51,0,Winter,5.0,mountain,3
5160,14.0,73,7.5,22.0,overcast,1018.98,2,Spring,7.0,coastal,0
6092,43.0,21,0.5,16.0,clear,1021.6,5,Spring,9.5,inland,2
5913,37.0,39,2.5,6.0,partly cloudy,1026.63,5,Winter,5.0,inland,2
7400,8.0,27,5.0,66.0,overcast,1035.43,9,Summer,10.0,inland,0
9450,0.0,78,11.0,58.0,overcast,987.61,0,Winter,4.5,mountain,3
216,28.0,76,0.5,16.0,partly cloudy,1018.62,4,Summer,7.5,inland,0
2053,13.0,65,6.5,87.0,overcast,1015.51,3,Winter,5.0,coastal,1
12252,27.0,63,8.0,73.0,overcast,1016.64,2,Summer,1.0,mountain,1
4127,20.0,87,12.5,90.0,partly cloudy,995.59,2,Autumn,2.5,coastal,1
5456,30.0,23,3.0,16.0,partly cloudy,1021.2,5,Winter,10.0,mountain,2
1723,1.0,61,2.5,89.0,overcast,993.16,1,Winter,3.5,inland,3
2150,20.0,51,12.5,45.0,partly cloudy,1019.45,2,Winter,6.0,mountain,0
5706,27.0,66,9.5,64.0,overcast,998.2,2,Autumn,3.0,coastal,1
6693,4.0,78,15.0,62.0,overcast,997.87,0,Winter,2.5,mountain,3
2829,31.0,73,15.0,76.0,partly cloudy,1005.24,10,Spring,2.0,coastal,1
110,20.0,48,9.5,6.0,clear,1015.16,6,Autumn,8.5,mountain,2
8495,42.0,26,2.5,2.0,clear,1020.33,10,Winter,8.0,mountain,2
6997,-1.0,72,4.5,85.0,overcast,996.18,1,Winter,4.0,mountain,3
11444,4.0,91,17.5,83.0,overcast,986.17,1,Winter,1.0,mountain,3
503,39.0,39,3.5,16.0,partly cloudy,1014.76,8,Summer,8.0,inland,2
7316,28.0,75,10.5,39.0,partly cloudy,1016.35,2,Summer,8.0,inland,0
9568,-8.0,89,12.0,65.0,overcast,989.19,0,Winter,2.0,mountain,3
8300,22.0,64,2.5,16.0,clear,1018.52,9,Winter,7.5,inland,2
9783,-2.0,83,9.5,63.0,overcast,981.4,1,Winter,4.0,inland,3
12476,35.0,54,5.5,10.0,partly cloudy,1023.43,6,Summer,5.0,inland,2
3065,1.0,71,11.0,66.0,overcast,990.72,1,Winter,2.0,inland,3
7135,25.0,60,7.0,93.0,overcast,1012.08,2,Autumn,3.0,coastal,1
2766,29.0,33,5.5,17.0,clear,1022.56,6,Summer,6.0,mountain,2
1293,31.0,75,13.0,61.0,overcast,1017.43,3,Summer,4.0,inland,1
12806,1.0,83,17.0,87.0,partly cloudy,985.57,1,Winter,3.0,mountain,3
1778,17.0,84,13.5,86.0,overcast,1005.84,3,Autumn,3.5,coastal,1
3042,20.0,79,3.5,17.0,partly cloudy,1014.81,3,Winter,8.0,mountain,0
13101,11.0,65,11.0,82.0,overcast,1014.96,3,Winter,4.0,coastal,1
7569,0.0,96,11.0,91.0,partly cloudy,984.69,1,Winter,2.0,mountain,3
11977,11.0,87,17.5,52.0,overcast,1003.65,1,Winter,5.0,inland,1
1602,6.0,76,12.0,32.0,overcast,976.45,7,Summer,3.0,coastal,0
7968,17.0,72,7.5,28.0,partly cloudy,1015.34,3,Winter,5.5,mountain,0
3476,34.0,38,5.0,13.0,clear,1021.71,10,Winter,7.0,coastal,2
9898,19.0,68,6.5,42.0,partly cloudy,1012.74,2,Winter,5.0,inland,0
10832,4.0,64,2.5,70.0,overcast,997.74,1,Winter,3.0,mountain,3
10774,22.0,24,4.0,8.0,clear,1018.69,10,Summer,6.0,inland,2
2458,16.0,52,8.5,24.0,partly cloudy,1006.67,3,Winter,7.0,coastal,0
1333,-9.0,91,4.0,56.0,overcast,998.74,1,Winter,2.5,inland,3
1784,33.0,78,11.0,32.0,overcast,1008.82,4,Summer,7.0,inland,0
12251,32.0,67,12.5,36.0,partly cloudy,1004.28,3,Spring,6.0,mountain,0
9589,17.0,68,19.5,97.0,partly cloudy,1000.21,0,Spring,1.0,coastal,1
6215,31.0,92,13.0,99.0,partly cloudy,1015.08,1,Spring,2.5,inland,1
1889,21.0,58,0.5,12.0,partly cloudy,1012.28,4,Summer,6.5,mountain,0
8577,26.0,66,8.5,18.0,partly cloudy,1003.82,2,Winter,6.0,coastal,0
11285,-1.0,94,19.5,82.0,overcast,991.02,1,Winter,3.5,inland,3
6102,28.0,58,8.0,30.0,partly cloudy,1012.78,3,Spring,8.0,mountain,0
12810,-7.0,75,17.5,72.0,overcast,990.96,8,Winter,4.0,inland,3
5080,24.0,58,2.0,11.0,clear,1024.96,6,Summer,6.5,inland,2
13182,-7.0,67,11.5,54.0,overcast,980.31,0,Winter,2.0,inland,3
844,15.0,53,11.5,41.0,partly cloudy,1012.1,3,Winter,7.5,coastal,0
3224,25.0,32,0.0,1.0,partly cloudy,1018.38,10,Winter,7.5,coastal,2
10820,29.0,98,13.0,96.0,partly cloudy,1012.21,1,Autumn,2.5,coastal,1
8039,42.0,65,7.5,9.0,clear,1028.98,6,Winter,6.0,mountain,2
12140,26.0,50,6.5,16.0,clear,1025.35,10,Autumn,9.5,inland,2
4377,20.0,93,14.5,75.0,overcast,990.41,1,Autumn,3.5,coastal,1
5260,-4.0,94,9.0,74.0,overcast,989.91,0,Winter,3.0,mountain,3
128,22.0,92,19.5,81.0,overcast,1017.76,0,Winter,4.5,coastal,1
1212,17.0,68,17.0,58.0,partly cloudy,994.11,0,Winter,4.0,coastal,1
6003,13.0,61,12.0,97.0,overcast,1013.72,0,Summer,4.5,inland,1
5443,21.0,89,16.5,58.0,overcast,993.03,2,Winter,3.5,coastal,1
7764,29.0,48,7.5,7.0,partly cloudy,1019.5,6,Winter,8.0,coastal,2
9832,32.0,84,19.5,57.0,partly cloudy,1018.35,0,Autumn,1.5,coastal,1
10193,44.0,22,1.5,0.0,partly cloudy,1028.32,8,Summer,8.5,coastal,2
3379,26.0,72,10.0,94.0,overcast,1002.88,1,Summer,2.5,coastal,1
7731,-2.0,93,1.0,71.0,overcast,980.58,1,Winter,3.5,mountain,3
12286,23.0,72,7.0,90.0,overcast,991.3,1,Winter,1.0,coastal,1
9891,-13.0,87,13.5,74.0,overcast,996.55,1,Winter,4.0,inland,3
8040,37.0,35,4.5,15.0,partly cloudy,1023.79,7,Autumn,6.5,mountain,2
9000,28.0,31,9.5,10.0,partly cloudy,1016.85,5,Summer,9.0,mountain,2
6073,22.0,64,8.5,0.0,clear,1011.35,9,Summer,8.5,mountain,2
7076,50.0,99,9.0,77.0,partly cloudy,1015.87,9,Autumn,4.5,inland,2
522,25.0,27,4.0,15.0,clear,1017.86,5,Autumn,7.5,mountain,2
6580,16.0,77,8.0,34.0,overcast,1007.74,1,Summer,7.5,coastal,0
8253,32.0,50,12.0,22.0,partly cloudy,1016.3,2,Summer,6.5,coastal,0
11926,24.0,69,13.0,88.0,partly cloudy,1000.14,3,Spring,4.5,inland,1
2422,23.0,69,10.5,84.0,overcast,993.73,1,Spring,4.5,inland,1
2898,-2.0,83,13.5,87.0,partly cloudy,981.97,0,Winter,1.5,mountain,3
2875,12.0,71,4.0,13.0,partly cloudy,1016.43,4,Winter,6.0,mountain,0
8747,31.0,87,13.0,72.0,overcast,1009.9,1,Autumn,2.0,coastal,1
6199,1.0,95,7.5,80.0,overcast,994.31,1,Winter,3.5,mountain,3
256,2.0,71,11.0,66.0,overcast,984.83,0,Winter,3.0,mountain,3
7993,26.0,50,11.0,14.0,partly cloudy,1006.46,4,Winter,7.0,mountain,0
7418,3.0,68,11.0,95.0,overcast,983.81,1,Winter,2.5,mountain,3
5816,2.0,72,2.5,71.0,overcast,981.87,0,Winter,4.5,mountain,3
656,-8.0,68,11.0,76.0,overcast,989.03,0,Winter,3.5,mountain,3
1546,18.0,64,19.5,98.0,partly cloudy,1003.54,1,Summer,3.5,inland,1
988,43.0,41,9.5,13.0,clear,1022.24,9,Summer,6.0,coastal,2
908,20.0,67,7.0,6.0,clear,1025.47,5,Spring,5.5,inland,2
11934,23.0,43,5.0,17.0,clear,1016.74,7,Winter,5.5,coastal,2
4348,11.0,94,11.5,58.0,partly cloudy,992.57,2,Winter,2.0,coastal,1
2314,21.0,94,9.5,82.0,partly cloudy,995.72,2,Autumn,4.5,coastal,1
11108,25.0,76,15.5,80.0,overcast,1006.95,2,Spring,9.5,mountain,0
10131,3.0,66,5.5,67.0,overcast,997.35,0,Winter,4.0,mountain,3
4096,32.0,27,4.5,17.0,partly cloudy,1017.61,5,Winter,7.5,coastal,2
7859,38.0,44,6.0,2.0,clear,1010.46,8,Spring,5.5,inland,2
2475,11.0,67,1.0,28.0,partly cloudy,1019.25,1,Autumn,6.5,mountain,0
2914,22.0,56,1.0,13.0,clear,1022.15,7,Spring,10.0,inland,2
9555,27.0,73,8.5,25.0,partly cloudy,1007.85,2,Autumn,7.5,coastal,0
9921,-5.0,76,15.0,73.0,overcast,997.76,1,Winter,3.5,inland,3
7218,26.0,37,5.0,15.0,partly cloudy,1028.45,7,Spring,6.5,coastal,2
12222,32.0,21,9.0,5.0,partly cloudy,1014.7,6,Autumn,9.5,coastal,2
11519,27.0,56,10.0,19.0,overcast,1015.52,3,Summer,8.0,mountain,0
3082,30.0,63,0.5,8.0,partly cloudy,1025.08,5,Summer,6.5,inland,2
9012,-5.0,95,20.0,94.0,overcast,982.79,0,Winter,2.5,mountain,3
11613,-2.0,100,21.5,75.0,overcast,985.13,4,Winter,0.5,mountain,3
9135,-4.0,70,4.5,93.0,overcast,999.51,1,Winter,2.0,inland,3
6378,11.0,65,4.5,39.0,overcast,1010.86,4,Autumn,7.5,coastal,0
1749,43.0,67,9.0,1.0,clear,1021.86,6,Spring,8.5,coastal,2
1873,4.0,84,8.5,72.0,overcast,993.53,0,Winter,4.0,mountain,3
6723,18.0,70,12.5,77.0,partly cloudy,1010.19,1,Summer,1.0,inland,1
3628,26.0,94,12.5,66.0,overcast,994.06,0,Spring,4.5,mountain,1
4763,33.0,83,18.0,75.0,overcast,1005.72,0,Summer,4.0,coastal,1
1311,29.0,74,2.5,29.0,overcast,1002.41,4,Spring,7.0,inland,0
11660,12.0,81,15.0,54.0,overcast,1003.56,0,Autumn,2.0,coastal,1
4850,17.0,60,2.5,48.0,overcast,1014.64,4,Spring,8.0,inland,0
9941,21.0,85,13.0,77.0,overcast,994.52,2,Winter,1.5,coastal,1
319,15.0,74,19.0,81.0,partly cloudy,1017.45,1,Summer,1.5,inland,1
9719,25.0,81,8.5,85.0,overcast,1016.47,0,Summer,2.5,inland,1
13170,30.0,60,17.0,86.0,overcast,992.76,1,Winter,2.0,coastal,1
11351,19.0,81,15.0,87.0,overcast,1018.63,2,Spring,1.5,mountain,1
10552,0.0,72,11.5,10.0,overcast,951.01,6,Summer,7.5,mountain,2
3572,-1.0,78,12.5,89.0,overcast,981.15,1,Winter,2.0,inland,3
8277,19.0,68,7.0,48.0,partly cloudy,1010.43,1,Spring,6.5,inland,0
2602,20.0,59,10.0,16.0,partly cloudy,1015.12,10,Summer,9.5,mountain,2
872,2.0,69,9.5,93.0,overcast,985.77,0,Winter,2.0,mountain,3
627,19.0,91,10.0,62.0,overcast,1004.94,2,Winter,2.0,coastal,1
4955,-10.0,82,7.0,54.0,overcast,991.64,0,Winter,3.0,inland,3
11620,12.0,59,7.0,79.0,partly cloudy,939.13,4,Summer,3.0,mountain,2
1684,1.0,96,13.5,81.0,overcast,982.25,0,Winter,3.0,inland,3
10086,1.0,90,14.0,69.0,partly cloudy,986.06,0,Winter,4.0,inland,3
6869,-10.0,67,14.0,89.0,partly cloudy,992.78,1,Winter,4.0,inland,3
2810,23.0,63,13.5,70.0,partly cloudy,990.68,0,Winter,4.5,inland,1
6778,31.0,63,7.5,9.0,clear,1020.02,8,Summer,6.5,mountain,2
5168,43.0,48,7.5,5.0,clear,1019.42,10,Spring,7.0,coastal,2
463,17.0,54,1.5,20.0,overcast,1015.92,4,Winter,8.5,coastal,0
11128,3.0,85,17.5,80.0,overcast,980.33,0,Winter,1.5,mountain,3
6529,24.0,88,17.5,58.0,overcast,1007.43,1,Spring,2.0,inland,1
2497,26.0,67,4.5,12.0,overcast,1012.11,3,Autumn,6.0,coastal,0
8017,-4.0,76,13.0,60.0,overcast,989.56,0,Winter,3.0,mountain,3
12090,-7.0,79,18.0,52.0,overcast,988.61,1,Winter,5.0,mountain,3
5475,13.0,89,8.0,75.0,partly cloudy,992.43,1,Winter,2.5,inland,1
13060,23.0,82,8.0,60.0,partly cloudy,992.83,1,Winter,4.5,coastal,1
4639,1.0,89,5.0,93.0,partly cloudy,997.29,0,Winter,4.5,inland,3
10641,16.0,64,12.5,71.0,overcast,1019.27,0,Winter,2.5,mountain,1
2616,10.0,76,4.5,10.0,partly cloudy,1014.82,2,Autumn,7.0,inland,0
1256,11.0,54,1.0,25.0,partly cloudy,1003.95,1,Autumn,8.0,coastal,0
10789,17.0,57,8.0,20.0,partly cloudy,1012.74,2,Spring,7.0,coastal,0
7180,30.0,96,20.5,81.0,overcast,1003.76,0,Autumn,2.5,coastal,1
1480,25.0,30,1.5,18.0,clear,1013.47,10,Autumn,7.5,inland,2
681,-7.0,98,1.0,98.0,overcast,987.4,0,Winter,2.5,inland,3
944,30.0,98,10.0,59.0,partly cloudy,998.56,3,Autumn,3.0,inland,1
7592,19.0,55,12.0,14.0,overcast,1006.19,4,Spring,6.0,inland,0
4519,39.0,49,2.5,17.0,partly cloudy,1024.35,10,Spring,7.5,mountain,2
7876,-6.0,70,2.0,80.0,overcast,985.96,0,Winter,1.5,inland,3
9907,-3.0,73,1.5,72.0,overcast,996.64,1,Winter,2.0,inland,3
10893,26.0,73,7.0,92.0,partly cloudy,1016.65,3,Summer,2.5,inland,1
7073,35.0,50,8.5,11.0,clear,1016.88,10,Summer,10.0,coastal,2
9382,-4.0,97,2.0,69.0,overcast,990.56,0,Winter,2.0,mountain,3
10421,4.0,98,18.5,74.0,partly cloudy,991.57,1,Winter,3.0,inland,3
12644,29.0,61,8.0,14.0,clear,1018.34,8,Winter,6.5,inland,2
5934,-5.0,72,8.0,60.0,partly cloudy,981.95,0,Winter,5.0,inland,3
4254,10.0,74,1.0,22.0,partly cloudy,1004.9,4,Autumn,8.0,inland,0
12735,27.0,69,4.0,6.0,clear,1011.41,8,Summer,7.0,coastal,2
7431,15.0,96,6.0,70.0,overcast,1004.2,1,Summer,3.0,coastal,1
6777,30.0,73,17.5,52.0,overcast,995.78,1,Summer,1.0,mountain,1
4344,39.0,56,9.0,6.0,clear,1026.58,5,Winter,8.5,mountain,2
861,15.0,65,5.0,10.0,partly cloudy,1009.5,4,Winter,6.5,mountain,0
3170,28.0,20,8.5,19.0,clear,1029.12,8,Winter,5.5,coastal,2
6140,30.0,73,0.5,49.0,partly cloudy,1008.36,4,Winter,8.5,coastal,0
1240,26.0,77,15.5,69.0,partly cloudy,1003.71,3,Spring,2.5,coastal,1
3981,-1.0,65,7.0,68.0,overcast,998.96,0,Winter,3.0,inland,3
101,20.0,24,3.0,6.0,clear,1013.68,9,Winter,6.5,mountain,2
7034,-7.0,71,15.5,70.0,partly cloudy,981.62,1,Winter,4.5,inland,3
4723,35.0,57,6.0,19.0,clear,1010.53,10,Autumn,10.0,inland,2
10730,19.0,99,19.5,79.0,overcast,1012.31,3,Winter,1.0,inland,1
6611,-9.0,71,10.0,84.0,overcast,989.79,0,Winter,3.0,inland,3
4554,31.0,55,14.0,40.0,partly cloudy,1009.3,4,Summer,6.5,inland,0
7065,27.0,62,13.0,97.0,partly cloudy,996.09,2,Summer,1.5,coastal,1
13199,-5.0,38,0.0,92.0,overcast,1015.37,5,Autumn,10.0,mountain,1
323,14.0,80,13.0,78.0,clear,1011.38,4,Autumn,1.5,mountain,2
2675,-5.0,88,14.5,53.0,overcast,985.74,1,Winter,4.5,mountain,3
12394,33.0,64,7.0,8.0,clear,1016.75,10,Autumn,9.5,coastal,2
2833,19.0,62,19.0,66.0,partly cloudy,1005.69,1,Spring,1.0,mountain,1
560,34.0,89,5.5,85.0,partly cloudy,994.36,0,Spring,1.5,mountain,1
6643,33.0,79,6.5,13.0,partly cloudy,1003.69,2,Spring,8.5,coastal,0
6059,41.0,62,5.5,18.0,partly cloudy,1022.63,6,Spring,6.5,mountain,2
5124,33.0,87,11.0,98.0,partly cloudy,1025.58,9,Autumn,10.5,mountain,2
9072,21.0,39,7.0,9.0,clear,1012.18,6,Spring,8.5,mountain,2
12080,10.0,85,15.5,89.0,overcast,991.09,2,Winter,1.5,coastal,1
2128,28.0,81,15.5,68.0,overcast,995.69,1,Autumn,3.5,inland,1
9776,18.0,63,6.5,47.0,partly cloudy,1000.61,3,Summer,7.5,inland,0
3162,31.0,35,3.5,1.0,clear,1021.01,8,Autumn,6.5,inland,2
5769,26.0,90,11.5,75.0,partly cloudy,1011.38,2,Spring,3.0,inland,1
86,-7.0,78,10.0,96.0,overcast,999.99,7,Winter,1.0,inland,3
1468,18.0,68,19.0,85.0,overcast,992.68,1,Autumn,1.5,mountain,1
62,15.0,55,1.5,32.0,partly cloudy,1009.01,2,Autumn,5.5,inland,0
1325,-2.0,83,9.0,63.0,overcast,983.32,1,Winter,2.5,inland,3
107,13.0,80,15.5,59.0,overcast,1012.06,0,Autumn,3.5,mountain,1
1108,4.0,88,7.0,85.0,overcast,988.15,1,Winter,1.5,mountain,3
3325,-7.0,96,16.5,50.0,partly cloudy,993.55,0,Winter,5.0,inland,3
10869,14.0,54,8.5,27.0,partly cloudy,1016.52,4,Spring,9.0,inland,0
3046,6.0,98,9.5,86.0,overcast,994.28,7,Winter,5.0,inland,3
5113,-9.0,84,4.5,83.0,overcast,981.93,0,Winter,3.5,inland,3
6395,29.0,24,6.5,3.0,clear,1022.56,9,Summer,9.5,mountain,2
1839,27.0,52,14.5,29.0,overcast,1001.3,2,Spring,6.5,coastal,0
8933,33.0,53,7.0,18.0,partly cloudy,1018.99,3,Summer,8.0,mountain,0
10909,10.0,78,12.0,49.0,overcast,1016.44,1,Autumn,6.5,coastal,0
3048,32.0,60,2.5,0.0,clear,1020.69,10,Spring,9.0,inland,2
6347,29.0,96,13.0,95.0,overcast,1019.88,3,Spring,5.0,inland,1
285,15.0,98,6.0,84.0,partly cloudy,1014.45,2,Autumn,3.5,coastal,1
1654,21.0,75,1.0,15.0,partly cloudy,1005.52,1,Winter,8.5,mountain,0
53,-1.0,87,14.0,78.0,overcast,984.11,0,Winter,4.0,inland,3
3814,21.0,67,8.0,6.0,partly cloudy,1026.98,9,Autumn,7.5,coastal,2
986,34.0,84,12.0,84.0,overcast,995.23,3,Summer,4.0,mountain,1
11792,24.0,23,1.5,2.0,partly cloudy,1027.29,10,Spring,9.5,mountain,2
2964,18.0,95,14.5,92.0,overcast,991.4,2,Autumn,2.5,inland,1
2160,36.0,54,4.5,3.0,clear,1018.81,7,Autumn,7.5,coastal,2
4258,31.0,71,6.0,24.0,partly cloudy,1009.27,4,Spring,7.5,inland,0
720,18.0,73,11.5,12.0,overcast,1006.46,1,Spring,7.5,inland,0
5389,34.0,44,7.0,13.0,clear,1013.91,10,Autumn,9.0,mountain,2
7974,21.0,85,7.0,72.0,partly cloudy,1002.94,1,Winter,3.0,coastal,1
3859,3.0,66,13.0,91.0,partly cloudy,995.95,1,Winter,1.0,inland,3
11564,-9.0,81,10.5,91.0,overcast,991.28,0,Winter,2.0,mountain,3
8545,32.0,67,3.0,26.0,partly cloudy,1019.99,4,Winter,5.0,mountain,0
3609,-2.0,62,1.5,88.0,overcast,984.23,1,Winter,2.0,mountain,3
1875,27.0,59,6.0,0.0,clear,1015.53,10,Autumn,7.0,coastal,2
10374,-8.0,99,16.0,70.0,overcast,993.82,0,Winter,1.5,mountain,3
7658,-4.0,78,10.0,89.0,overcast,983.75,1,Winter,5.0,inland,3
78,33.0,62,10.0,83.0,partly cloudy,1009.48,1,Summer,3.5,inland,1
5967,1.0,80,8.5,99.0,overcast,998.73,0,Winter,4.5,inland,3
8126,43.0,61,6.5,19.0,clear,1025.04,7,Summer,7.5,mountain,2
8936,41.0,48,8.5,3.0,partly cloudy,1022.12,9,Spring,6.5,inland,2
502,18.0,75,11.0,20.0,partly cloudy,1003.14,4,Autumn,7.5,inland,0
414,13.0,97,8.5,96.0,overcast,1017.24,3,Autumn,3.5,coastal,1
2597,28.0,74,10.5,14.0,partly cloudy,1014.58,2,Summer,5.0,inland,0
3834,-7.0,93,7.5,96.0,overcast,992.25,1,Winter,4.5,inland,3
9360,0.0,62,9.0,55.0,overcast,989.6,1,Winter,2.5,mountain,3
10124,18.0,83,6.0,88.0,overcast,1012.82,2,Spring,4.5,mountain,1
196,10.0,99,16.0,58.0,overcast,995.85,2,Autumn,1.5,mountain,1
5760,29.0,91,13.5,65.0,partly cloudy,1018.6,1,Autumn,1.5,coastal,1
3419,10.0,78,8.5,60.0,overcast,1000.02,1,Summer,2.5,inland,1
11756,41.0,26,2.5,1.0,clear,1021.79,9,Spring,9.0,mountain,2
7061,3.0,72,3.0,98.0,overcast,992.97,1,Winter,2.0,inland,3
12289,39.0,65,0.5,7.0,partly cloudy,1012.53,7,Spring,9.5,coastal,2
12311,44.0,42,5.5,12.0,clear,1021.99,6,Winter,5.5,coastal,2
3469,28.0,48,8.0,15.0,clear,1016.3,9,Autumn,7.0,coastal,2
7428,19.0,92,15.5,92.0,overcast,994.48,7,Summer,5.0,coastal,1
9662,32.0,67,13.5,25.0,partly cloudy,1011.13,1,Summer,5.5,coastal,0
1669,23.0,51,2.5,1.0,clear,1018.72,9,Winter,5.5,mountain,2
9887,-4.0,81,1.5,53.0,overcast,991.79,0,Winter,1.5,inland,3
3606,37.0,96,0.5,95.0,clear,1011.57,5,Spring,2.5,inland,2
2076,26.0,65,2.0,36.0,partly cloudy,1018.65,3,Autumn,6.0,inland,0
6892,31.0,74,14.5,59.0,overcast,1015.54,2,Autumn,5.0,mountain,1
959,4.0,98,15.5,67.0,partly cloudy,987.42,1,Winter,1.5,inland,3
3843,-4.0,72,16.5,91.0,partly cloudy,989.39,1,Winter,2.5,mountain,3
9003,27.0,82,6.0,62.0,overcast,1019.55,1,Autumn,3.5,coastal,1
9595,35.0,68,1.0,0.0,clear,1026.9,7,Spring,8.0,mountain,2
880,20.0,29,4.5,5.0,clear,1010.43,6,Winter,6.0,mountain,2
3736,-6.0,92,4.5,97.0,overcast,985.09,1,Winter,1.5,inland,3
12702,20.0,78,18.5,62.0,partly cloudy,1015.25,2,Autumn,4.0,coastal,1
4448,4.0,63,0.5,89.0,partly cloudy,994.26,1,Winter,4.5,inland,3
11270,-6.0,87,13.5,68.0,overcast,990.99,0,Winter,4.5,mountain,3
8959,14.0,67,10.5,75.0,overcast,1019.69,2,Autumn,3.0,mountain,1
13039,32.0,79,2.5,17.0,overcast,1002.4,4,Summer,9.0,inland,0
12957,-2.0,90,9.5,84.0,overcast,988.15,0,Winter,2.0,mountain,3
3948,1.0,69,5.5,67.0,overcast,989.06,1,Winter,5.0,mountain,3
10765,32.0,88,19.5,94.0,partly cloudy,1000.74,2,Autumn,2.0,mountain,1
12599,26.0,20,3.5,1.0,clear,1025.91,8,Autumn,9.0,inland,2
11832,27.0,69,12.0,43.0,partly cloudy,1010.05,1,Winter,5.5,mountain,0
2285,10.0,63,9.5,59.0,overcast,1016.38,1,Spring,1.5,inland,1
7792,32.0,46,0.0,4.0,clear,1029.43,10,Winter,8.0,mountain,2
7392,28.0,79,18.5,92.0,overcast,990.58,2,Autumn,1.5,inland,1
5405,15.0,72,7.0,62.0,overcast,1008.17,0,Summer,3.0,inland,1
7533,16.0,61,11.0,37.0,overcast,1011.74,1,Autumn,7.5,coastal,0
11661,13.0,71,8.0,43.0,overcast,1016.77,4,Spring,8.0,mountain,0
12846,11.0,89,6.5,56.0,partly cloudy,998.4,1,Autumn,3.5,coastal,1
11995,28.0,41,0.0,8.0,clear,1019.7,5,Summer,6.5,coastal,2
9383,17.0,77,19.0,99.0,overcast,1012.55,1,Summer,2.0,inland,1
7344,29.0,45,4.0,7.0,clear,1011.22,7,Summer,6.5,coastal,2
2827,20.0,66,11.0,52.0,partly cloudy,1019.78,3,Spring,4.5,mountain,1
2808,23.0,78,13.5,12.0,partly cloudy,1006.08,2,Autumn,5.0,inland,0
1058,2.0,66,6.0,61.0,partly cloudy,985.05,1,Winter,1.5,mountain,3
11053,25.0,26,2.0,14.0,clear,1019.62,7,Winter,5.5,mountain,2
5182,23.0,62,5.0,18.0,clear,1016.46,8,Winter,6.5,coastal,2
541,15.0,79,0.0,39.0,partly cloudy,1015.32,4,Summer,6.0,coastal,0
4468,2.0,96,15.0,65.0,overcast,985.89,1,Winter,5.0,mountain,3
4967,-6.0,68,4.5,71.0,overcast,985.11,0,Winter,2.5,inland,3
9741,44.0,21,5.0,14.0,clear,1012.09,5,Autumn,7.0,mountain,2
6577,24.0,77,6.0,77.0,overcast,1007.29,2,Summer,3.0,coastal,1
4813,27.0,78,7.5,44.0,partly cloudy,1009.45,2,Winter,6.5,coastal,0
8041,11.0,78,2.0,21.0,overcast,1008.58,2,Spring,7.0,inland,0
4875,23.0,37,7.5,8.0,clear,1028.87,5,Autumn,6.5,inland,2
1497,36.0,26,9.0,5.0,clear,1016.29,6,Winter,6.0,coastal,2
9510,31.0,66,9.0,71.0,partly cloudy,1006.12,1,Autumn,4.0,mountain,1
3653,43.0,48,5.0,26.0,partly cloudy,936.13,7,Summer,9.0,inland,3
7442,-2.0,89,11.0,97.0,overcast,994.87,0,Winter,2.0,inland,3
4125,-10.0,81,2.0,98.0,overcast,998.06,1,Winter,3.0,mountain,3
12923,12.0,68,9.0,48.0,partly cloudy,1001.12,2,Summer,6.5,inland,0
4833,-6.0,86,3.5,52.0,overcast,982.59,1,Winter,3.0,inland,3
11930,30.0,71,9.5,89.0,overcast,1014.84,2,Winter,3.5,coastal,1
4533,-6.0,70,9.0,35.0,cloudy,994.17,4,Summer,2.0,mountain,2
10175,-5.0,88,2.5,52.0,overcast,995.43,1,Winter,4.5,inland,3
3437,-8.0,81,10.0,75.0,overcast,991.05,8,Winter,1.0,inland,3
13070,-7.0,66,9.5,71.0,overcast,987.71,0,Winter,4.0,mountain,3
8871,1.0,94,18.0,71.0,partly cloudy,983.53,1,Winter,1.0,inland,3
543,26.0,50,3.0,20.0,partly cloudy,1008.81,1,Summer,5.5,inland,0
4815,34.0,69,8.0,16.0,clear,1016.95,9,Winter,9.5,inland,2
9601,-4.0,75,14.5,86.0,overcast,999.45,1,Winter,4.0,mountain,3
11984,27.0,86,15.5,61.0,overcast,1006.84,0,Winter,3.5,mountain,1
